run_id,block,trace_level,processor_type,sampler_type,sampler_ratio,exporter_type,n_lo,rep,duration_s,mhz_med,aperf_mhz,tctl_pre_c,tctl_post_c,hi_loops,run_dir,exit_code,warmup_rows,n_iters,deadline_misses,deadline_miss_ratio,budget_med_us,slack_med_us,slack_min_us,max_duration_us,mean_duration_us,med_duration_us,period_jitter_std_us,act_period_med_us,act_period_max_us,mean_wu_latency_us,hi_spans_exported,lo_spans_exported,spans_exported_total,export_attempts,aborted
257,diag,2,0,0,0.0,1,4,9,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_09,0,6,1994,0,0.0,9991.0,7993.0,120,2017,1993.2,1999.0,176.59,10000,10047,7.2,1,4,17,0,0
258,diag,2,0,2,0.0,1,4,10,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_10,0,6,1994,0,0.0,9991.0,7993.0,836,2017,1993.9,1999.0,160.54,10000,10035,7.07,0,0,0,0,0
259,diag,2,0,1,0.3,1,4,10,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_10,0,7,1993,0,0.0,9991,8023,6352,1986,1963.6,1969,37.9,10000.0,10032,7.2,1,4,17,0,0
260,diag,2,0,0,0.0,1,4,10,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_10,0,7,1993,0,0.0,9991,7993,6294,2016,1994.5,1999,38.57,10000.0,10068,7.41,1,4,17,0,0
261,diag,2,0,2,0.0,1,4,11,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_11,0,7,1993,0,0.0,9991,7993,6213,2029,1993.4,1999,40.32,10000.0,10030,7.14,0,0,0,0,0
262,diag,2,0,1,0.3,1,4,11,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_11,0,6,1994,0,0.0,9991.0,8023.0,1126,1988,1962.9,1969.0,154.77,10000,10035,7.41,1,4,17,0,0
263,diag,2,0,0,0.0,1,4,11,20,2295,2289,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_11,0,6,1994,0,0.0,9991.0,7994.0,1939,2017,1992.7,1986.5,154.24,10000,13265,7.11,1,4,17,0,0
264,diag,2,0,2,0.0,1,4,12,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_12,0,7,1993,0,0.0,9991,7993,5791,2016,1994.1,1999,49.74,10000.0,10037,7.07,0,0,0,0,0
265,diag,2,0,1,0.3,1,4,12,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_12,0,7,1993,0,0.0,9991,8022,6618,1998,1964.0,1969,31.94,10000.0,10035,7.25,0,0,0,0,0
266,diag,2,0,0,0.0,1,4,12,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_12,0,6,1994,0,0.0,9991.0,7992.0,1382,2018,1994.4,1999.0,148.34,10000,10036,7.18,1,4,17,0,0
267,diag,2,0,2,0.0,1,4,13,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_13,0,6,1994,0,0.0,9991.0,7993.0,490,2017,1993.7,1999.0,168.3,10000,10032,7.11,0,0,0,0,0
268,diag,2,0,1,0.3,1,4,13,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_13,0,7,1993,0,0.0,9991,8023,6403,1986,1963.5,1969,36.73,10000.0,10037,7.29,0,0,0,0,0
269,diag,2,0,0,0.0,1,4,13,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_13,0,6,1994,0,0.0,9991.0,7993.0,1014,2017,1993.2,1999.0,156.58,10000,10035,7.2,1,4,17,0,0
270,diag,2,0,2,0.0,1,4,14,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_14,0,6,1994,0,0.0,9991.0,7993.0,635,2017,1993.6,1999.0,184.68,10000,13701,7.16,0,0,0,0,0
271,diag,2,0,1,0.3,1,4,14,20,2295,2286,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_14,0,6,1994,0,0.0,9991.0,8022.0,1302,1997,1964.5,1969.0,150.85,10000,10036,7.27,0,0,0,0,0
272,diag,2,0,0,0.0,1,4,14,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_14,0,6,1994,0,0.0,9991.0,7992.0,473,2016,1994.2,1999.0,168.66,10000,10030,7.22,1,4,17,0,0
273,diag,2,0,2,0.0,1,4,15,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_15,0,6,1994,0,0.0,9991.0,7993.0,1380,2017,1993.3,1999.0,148.32,10000,10031,7.09,0,0,0,0,0
274,diag,2,0,1,0.3,1,4,15,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_15,0,7,1993,0,0.0,9991,8022,6354,1986,1964.3,1969,37.84,10000.0,10035,7.21,1,4,17,0,0
275,diag,2,0,0,0.0,1,4,15,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_15,0,7,1993,0,0.0,9991,7993,2084,2016,1993.6,1999,139.4,10000.0,15925,7.11,1,4,17,0,0
276,diag,2,0,2,0.0,1,4,16,20,2295,2287,54.5,54.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_16,0,7,1993,0,0.0,9991,7993,6373,2017,1993.9,1999,36.72,10000.0,10030,7.15,0,0,0,0,0
277,diag,2,0,1,0.3,1,4,16,20,2295,2287,54.4,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_16,0,6,1994,0,0.0,9991.0,8023.0,1363,1989,1964.1,1969.0,149.43,10000,10029,7.05,1,4,17,0,0
278,diag,2,0,0,0.0,1,4,16,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_16,0,7,1993,0,0.0,9991,7993,6472,2017,1993.9,1999,34.58,10000.0,10030,7.39,1,4,17,0,0
279,diag,2,0,2,0.0,1,4,17,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_17,0,6,1994,0,0.0,9991.0,7992.0,1025,2017,1994.6,1999.0,156.3,10000,10028,7.13,0,0,0,0,0
280,diag,2,0,1,0.3,1,4,17,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_17,0,6,1994,0,0.0,9991.0,8023.0,2088,1993,1964.0,1969.0,133.19,10000,10040,7.2,0,0,0,0,0
281,diag,2,0,0,0.0,1,4,17,20,2295,2293,54.5,55.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_17,0,6,1994,0,0.0,9991.0,8008.0,1235,2017,1989.2,1983.0,194.16,10000,15419,7.19,1,4,17,0,0
282,diag,2,0,2,0.0,1,4,18,20,2295,2298,54.9,56.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_18,0,6,1994,0,0.0,9991.0,8008.0,1291,2016,1984.3,1983.0,150.31,10000,10033,7.23,0,0,0,0,0
283,diag,2,0,1,0.3,1,4,18,20,2295,2298,56.1,56.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_18,0,7,1993,0,0.0,9992,8039,6744,1984,1954.3,1953,29.24,10000.0,10032,7.51,0,0,0,0,0
284,diag,2,0,0,0.0,1,4,18,20,2295,2294,56.8,56.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_18,0,6,1994,0,0.0,9991.0,8008.0,261,2016,1987.8,1983.0,173.43,10000,10043,7.22,1,4,17,0,0
285,diag,2,0,2,0.0,1,4,19,20,2295,2288,56.0,55.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_19,0,7,1993,0,0.0,9991,7993,6092,2017,1993.0,1998,43.04,10000.0,10036,7.25,0,0,0,0,0
286,diag,2,0,1,0.3,1,4,19,20,2295,2288,55.5,55.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_19,0,6,1994,0,0.0,9991.0,8023.0,1718,1986,1963.0,1969.0,141.54,10000,10036,7.32,0,0,0,0,0
287,diag,2,0,0,0.0,1,4,19,20,2295,2287,55.1,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_19,0,7,1993,0,0.0,9991,7993,6167,2017,1994.0,1999,41.35,10000.0,10034,7.19,1,4,17,0,0
288,diag,2,0,2,0.0,1,4,20,20,2295,2288,55.0,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_20,0,6,1994,0,0.0,9991.0,7993.0,1322,2017,1993.2,1999.0,148.92,10000,10027,7.19,0,0,0,0,0
289,diag,2,0,1,0.3,1,4,20,20,2295,2287,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_20,0,7,1993,0,0.0,9991,8023,6685,1986,1963.8,1969,30.44,10000.0,10034,7.19,0,0,0,0,0
290,diag,2,0,0,0.0,1,4,20,20,2295,2288,54.8,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_20,0,7,1993,0,0.0,9991,7993,6530,2030,1993.7,1999,33.26,10000.0,10031,7.24,1,4,17,0,0
291,diag,2,0,2,0.0,1,4,21,20,2295,2287,54.8,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_21,0,7,1993,0,0.0,9991,7993,6460,2017,1994.2,1999,34.79,10000.0,10037,7.1,0,0,0,0,0
292,diag,2,0,1,0.3,1,4,21,20,2295,2287,54.5,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_21,0,7,1993,0,0.0,9991,8023,5934,1987,1963.7,1969,47.05,10000.0,10034,7.16,0,0,0,0,0
293,diag,2,0,0,0.0,1,4,21,20,2295,2287,54.6,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_21,0,6,1994,0,0.0,9991.0,7992.0,2497,2016,1994.0,1999.0,123.36,10000,10028,7.21,1,4,17,0,0
294,diag,2,0,2,0.0,1,4,22,20,2295,2289,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_22,0,7,1993,0,0.0,9991,7993,6209,2029,1992.9,1999,40.4,10000.0,10031,7.15,0,0,0,0,0
295,diag,2,0,1,0.3,1,4,22,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_22,0,6,1994,0,0.0,9991.0,8023.0,581,1987,1964.0,1969.0,166.93,10000,10030,7.48,0,0,0,0,0
296,diag,2,0,0,0.0,1,4,22,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_22,0,6,1994,0,0.0,9991.0,7992.0,1279,2016,1994.2,1999.0,150.69,10000,10031,7.17,1,4,17,0,0
297,diag,2,0,2,0.0,1,4,23,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_23,0,7,1993,0,0.0,9991,7992,6256,2017,1993.8,1999,39.32,10000.0,10034,7.22,0,0,0,0,0
298,diag,2,0,1,0.3,1,4,23,20,2295,2287,54.5,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_23,0,7,1993,0,0.0,9991,8022,6534,1986,1964.0,1969,33.8,10000.0,10029,7.27,0,0,0,0,0
299,diag,2,0,0,0.0,1,4,23,20,2295,2286,54.8,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_23,0,7,1993,0,0.0,9991,7992,6812,2021,1994.8,1999,26.95,10000.0,10030,7.19,1,4,17,0,0
300,diag,2,0,2,0.0,1,4,24,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_24,0,6,1994,0,0.0,9991.0,7993.0,803,2019,1993.7,1999.0,161.3,10000,10030,6.97,0,0,0,0,0
301,diag,2,0,1,0.3,1,4,24,20,2295,2286,54.5,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_24,0,6,1994,0,0.0,9992.0,8023.0,1566,1986,1964.6,1969.0,144.91,10000,10031,6.99,1,4,17,0,0
302,diag,2,0,0,0.0,1,4,24,20,2295,2287,54.6,54.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_24,0,7,1993,0,0.0,9992,7993,6537,2017,1994.3,1999,33.1,10000.0,10031,6.99,1,4,17,0,0
303,diag,2,0,2,0.0,1,4,25,20,2295,2288,54.6,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s2_r0.0_e1_n4/run_25,0,6,1994,0,0.0,9991.0,7993.0,62,2017,1993.3,1999.0,177.84,10000,10033,7.18,0,0,0,0,0
304,diag,2,0,1,0.3,1,4,25,20,2295,2287,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s1_r0.3_e1_n4/run_25,0,6,1994,0,0.0,9991.0,8023.0,1414,1993,1964.2,1969.0,148.34,10000,10030,7.2,0,0,0,0,0
305,diag,2,0,0,0.0,1,4,25,20,2295,2288,54.5,54.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/diag/t2_p0_s0_r0.0_e1_n4/run_25,0,7,1993,0,0.0,9991,7993,6492,2016,1993.5,1999,34.09,10000.0,10032,7.19,1,4,17,0,0
306,block3,0,0,0,0.0,0,0,1,20,2295,2291,52.1,52.0,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_01,0,1,2000,0,0.0,9991.0,8006.0,6090,2018,1990.9,1984.0,43.03,10000,10050,7.41,0,0,0,0,0
307,block3,3,0,0,0.0,0,0,1,20,2295,2290,52.0,51.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_01,0,2,1998,0,0.0,9977.0,7983.0,226,2018,1991.6,1984.0,173.76,10000,10066,7.49,0,0,0,8,0
308,block3,3,1,0,0.0,0,0,1,20,2295,2288,51.8,51.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_01,0,2,1998,0,0.0,9685.0,7630.5,7171,2079,2052.1,2045.0,22.44,10000,10189,8.7,0,0,0,2006,0
309,block3,0,0,0,0.0,0,1,1,20,2295,2286,51.8,52.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_01,0,2,1998,0,0.0,9991.0,7992.0,6097,2018,1995.0,1999.0,42.82,10000,10035,7.31,0,0,0,0,0
310,block3,3,0,0,0.0,0,1,1,20,2295,2299,52.2,52.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_01,0,4,1996,0,0.0,9978.0,7995.0,7945,2000,1983.2,1983.0,5.8,10000,10049,7.06,0,0,0,112,0
311,block3,3,1,0,0.0,0,1,1,20,2295,2298,52.6,52.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_01,0,3,1997,0,0.0,9691,7647,4597,2061,2044.2,2044,217.31,10000.0,13046,8.46,0,0,0,16049,0
312,block3,0,0,0,0.0,0,4,1,20,2295,2287,52.9,54.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_01,0,5,1995,0,0.0,9991,7992,3699,2017,1994.1,1999,96.65,10000.0,10042,8.99,0,0,0,0,0
313,block3,3,0,0,0.0,0,4,1,20,2295,2300,54.8,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_01,0,6,1994,0,0.0,9979.0,7996.0,547,1996,1983.0,1983.0,166.8,10000,10049,7.15,0,0,0,195,0
314,block3,3,1,0,0.0,0,4,1,20,2295,2299,55.2,54.2,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_01,134,6,1974,0,0.0,9666.0,7622.5,579,2063,2043.6,2044.0,1125.09,10000,17068,8.47,0,0,0,25548,1
315,block3,0,0,0,0.0,0,8,1,20,2295,2289,54.2,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_01,0,10,1990,0,0.0,9991.0,7993.0,6728,2017,1992.8,1986.0,28.88,10000,10035,7.3,0,0,0,0,0
316,block3,3,0,0,0.0,0,8,1,20,2295,2300,55.0,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_01,0,11,1989,0,0.0,9979,7996,855,1984,1983.0,1983,160.11,10000.0,10052,7.23,0,0,0,208,0
317,block3,3,1,0,0.0,0,8,1,20,2295,2299,55.0,54.4,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_01,134,12,1968,1,0.0005081300813008131,9685.0,7641.0,-463,2051,2043.6,2044.0,1031.46,10000,18110,8.39,0,0,0,25566,1
318,block3,0,0,0,0.0,0,0,2,20,2295,2290,54.2,52.2,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_02,0,1,2000,0,0.0,9991.0,8006.0,6271,2017,1991.7,1984.0,38.73,10000,10063,7.37,0,0,0,0,0
319,block3,3,0,0,0.0,0,0,2,20,2295,2287,52.2,51.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_02,0,2,1998,0,0.0,9977.0,7978.0,580,2022,1994.8,2000.0,165.84,10000,10059,7.48,0,0,0,8,0
320,block3,3,1,0,0.0,0,0,2,20,2295,2285,51.9,52.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_02,0,2,1998,0,0.0,9688.0,7628.0,7278,2079,2054.9,2060.0,18.11,10000,10147,8.42,0,0,0,2006,0
321,block3,0,0,0,0.0,0,1,2,20,2295,2286,52.0,52.5,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_02,0,2,1998,0,0.0,9991.0,7992.0,6373,2023,1995.4,1999.0,36.54,10000,10029,7.07,0,0,0,0,0
322,block3,3,0,0,0.0,0,1,2,20,2295,2299,52.5,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_02,0,3,1997,0,0.0,9978,7995,409,2007,1983.2,1983,169.7,10000.0,10040,7.09,0,0,0,95,0
323,block3,3,1,0,0.0,0,1,2,20,2295,2299,52.8,53.0,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_02,134,3,1997,0,0.0,9692,7648,5266,2068,2044.1,2044,221.36,10000.0,12024,8.29,0,0,0,16053,1
324,block3,0,0,0,0.0,0,4,2,20,2295,2288,53.0,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_02,0,5,1995,0,0.0,9991,7993,4581,2017,1993.7,1999,76.77,10000.0,10035,7.08,0,0,0,0,0
325,block3,3,0,0,0.0,0,4,2,20,2295,2300,55.0,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_02,0,6,1994,0,0.0,9979.0,7996.0,868,1984,1983.0,1983.0,198.61,10000,15284,7.14,0,0,0,199,0
326,block3,3,1,0,0.0,0,4,2,20,2295,2299,55.2,54.2,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n4/run_02,134,7,1973,1,0.0005068423720223011,8689,6645,-434,2051,2043.6,2044,1113.37,10000.0,18070,8.48,0,0,0,25571,1
327,block3,0,0,0,0.0,0,8,2,20,2295,2289,54.2,55.4,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n8/run_02,0,9,1991,0,0.0,9991,8004,109,2022,1992.2,1983,184.77,10000.0,12368,7.14,0,0,0,0,0
328,block3,3,0,0,0.0,0,8,2,20,2295,2300,55.2,55.6,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n8/run_02,0,10,1990,0,0.0,9978.0,7995.0,1205,2000,1983.0,1983.0,151.77,10000,10057,7.76,0,0,0,276,0
329,block3,3,1,0,0.0,0,8,2,20,2295,2299,55.5,54.6,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n8/run_02,134,13,1967,0,0.0,9686,7643,1592,2045,2043.7,2044,701.03,10000.0,16041,8.59,0,0,0,25371,1
330,block3,0,0,0,0.0,0,0,3,20,2295,2289,54.6,52.2,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n0/run_03,0,1,2000,0,0.0,9991.0,7996.0,6045,2018,1992.4,1989.0,43.98,10000,10047,7.22,0,0,0,0,0
331,block3,3,0,0,0.0,0,0,3,20,2295,2289,52.2,51.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n0/run_03,0,3,1997,0,0.0,9976,7980,7901,2018,1992.4,1997,7.13,10000.0,10074,7.52,0,0,0,7,0
332,block3,3,1,0,0.0,0,0,3,20,2295,2286,51.8,51.8,2001,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n0/run_03,0,2,1999,0,0.0,9686,7627,7038,2080,2054.3,2045,21.92,10000.0,10205,8.69,0,0,0,2007,0
333,block3,0,0,0,0.0,0,1,3,20,2295,2286,51.8,52.2,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n1/run_03,0,2,1998,0,0.0,9992.0,7992.0,6779,2022,1995.3,1999.0,27.6,10000,10040,6.79,0,0,0,0,0
334,block3,3,0,0,0.0,0,1,3,20,2295,2299,52.2,52.8,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n1/run_03,0,3,1997,0,0.0,9978,7995,480,2000,1983.2,1983,168.07,10000.0,10045,6.98,0,0,0,107,0
335,block3,3,1,0,0.0,0,1,3,20,2295,2299,52.8,53.1,1980,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p1_s0_r0.0_e0_n1/run_03,134,3,1977,0,0.0,9692,7648,811,2078,2044.1,2044,300.79,10001.0,16802,8.43,0,0,0,16112,1
336,block3,0,0,0,0.0,0,4,3,20,2295,2288,53.1,55.1,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t0_p0_s0_r0.0_e0_n4/run_03,0,5,1995,0,0.0,9991,7993,4141,2031,1993.0,1996,86.61,10000.0,10032,7.18,0,0,0,0,0
337,block3,3,0,0,0.0,0,4,3,20,2295,2300,55.0,55.9,2000,/home/benny/Scrivania/OTel-capabilities-for-mixed-criticality-workloads/2-DoE/block3/t3_p0_s0_r0.0_e0_n4/run_03,0,6,1994,0,0.0,9978.0,7995.0,430,2002,1983.1,1983.0,169.46,10000,10077,7.94,0,0,0,277,0
